NC_043957.1	22956	0.010549	0.128792
NC_043957.1	569646	0.000420	0.009407
NC_043957.1	569704	0.000296	0.007063
NC_043957.1	569712	0.001189	0.028133
NC_043957.1	622477	0.000424	0.009264
NC_043957.1	791757	0.000797	0.018950
NC_043957.1	792043	0.000298	0.008378
NC_043957.1	901733	-0.000998	0.380128
NC_043957.1	901743	0.003305	0.109390
NC_043957.1	1120496	0.014500	0.467690
NC_043957.1	1120498	0.001495	0.338110
NC_043957.1	1120554	0.002117	0.427854
NC_043957.1	1120767	0.002986	0.193623
NC_043957.1	1120786	0.006084	0.378289
NC_043957.1	1120828	0.000068	0.001699
NC_043957.1	1120831	-0.000935	0.254886
NC_043957.1	1120846	-0.000225	0.303385
NC_043957.1	1120848	0.000683	0.308584
NC_043957.1	1120902	0.000795	0.390477
NC_043957.1	1120904	-0.000504	0.367751
NC_043957.1	1120917	0.000288	0.319533
NC_043957.1	1120919	-0.000496	0.244480
NC_043957.1	1120975	0.009701	0.466738
NC_043957.1	1120977	0.012057	0.469423
NC_043957.1	1121035	0.002631	0.189379
NC_043957.1	1121037	0.006149	0.158948
NC_043957.1	1121050	0.005776	0.187463
NC_043957.1	1121076	-0.000513	0.294544
NC_043957.1	1121078	-0.000948	0.276374
NC_043957.1	1121121	0.008072	0.436601
NC_043957.1	1121849	0.000418	0.007266
NC_043957.1	1823755	0.001560	0.031239
NC_043957.1	1823984	0.000937	0.025377
NC_043957.1	1824002	0.000208	0.004641
NC_043957.1	2256515	0.000589	0.010497
NC_043957.1	2570579	0.002052	0.035059
NC_043957.1	2600513	0.001596	0.030848
NC_043957.1	2600842	0.001543	0.028540
NC_043957.1	2990839	0.017286	0.386304
NC_043957.1	3029474	0.014325	0.474149
NC_043957.1	3155928	0.007387	0.166679
NC_043957.1	3155931	0.005502	0.189649
NC_043957.1	3157626	0.001927	0.034523
NC_043957.1	3157809	0.001578	0.031916
NC_043957.1	3158032	0.000536	0.010390
NC_043957.1	3342289	0.001527	0.031001
NC_043957.1	3342301	0.000651	0.013531
NC_043957.1	3343510	0.004273	0.472297
NC_043957.1	3357040	0.000213	0.005605
NC_043957.1	3359567	0.001843	0.033089
NC_043957.1	3359602	0.004535	0.059258
NC_043957.1	3359628	0.000561	0.009989
NC_043957.1	3359700	0.000287	0.006521
NC_043957.1	3359707	0.001003	0.025518
NC_043957.1	3359712	0.003660	0.049907
NC_043957.1	3386428	0.000266	0.004744
NC_043957.1	3386446	0.019664	0.509316
NC_043957.1	3386450	0.023555	0.507212
NC_043957.1	3386452	0.001883	0.378148
NC_043957.1	3443454	0.000291	0.004242
NC_043957.1	3443593	0.017648	0.112878
NC_043957.1	3443602	0.000050	0.000611
NC_043957.1	3443633	0.001336	0.031305
NC_043957.1	3443657	0.000022	0.000365
NC_043957.1	3522627	0.000508	0.009039
NC_043957.1	3523699	0.000364	0.007857
NC_043957.1	3523747	0.000106	0.003145
NC_043957.1	3672868	0.007061	0.099545
NC_043957.1	3672888	0.005497	0.171135
NC_043957.1	3737035	0.002025	0.380635
NC_043957.1	4034050	0.005525	0.208594
NC_043957.1	4034277	0.001673	0.031534
NC_043957.1	4034346	0.006318	0.065328
NC_043957.1	4034348	0.012051	0.116375
NC_043957.1	4034360	0.001359	0.029064
NC_043957.1	4118133	0.000399	0.009443
NC_043957.1	4118154	0.018599	0.505910
NC_043957.1	4292178	0.001836	0.033869
NC_043957.1	5037637	0.001748	0.032884
NC_043957.1	5097368	0.000454	0.009789
NC_043957.1	6017753	0.002005	0.034467
NC_043957.1	6062163	0.001517	0.031053
NC_043957.1	6062204	0.001500	0.030881
NC_043957.1	6136947	0.001156	0.027581
NC_043957.1	6137324	0.001474	0.030468
NC_043957.1	6137338	0.000331	0.007560
NC_043957.1	6137368	0.001248	0.028372
NC_043957.1	6272501	0.009184	0.420433
NC_043957.1	6385253	0.000451	0.007948
NC_043957.1	6658242	0.001523	0.031318
NC_043957.1	6696538	0.014902	0.249165
NC_043957.1	6701046	0.001936	0.034618
NC_043957.1	6798923	0.001742	0.033199
NC_043957.1	6952442	0.002147	0.035979
NC_043957.1	6952474	0.001791	0.033165
NC_043957.1	6982287	0.000522	0.009297
NC_043957.1	6982584	0.007830	0.170158
NC_043957.1	7059197	0.001718	0.033483
NC_043957.1	7115446	0.000750	0.022941
NC_043957.1	7115455	0.000094	0.001202
NC_043957.1	7127598	0.001631	0.033352
NC_043957.1	7675796	0.001823	0.033483
NC_043957.1	7941480	0.001265	0.028662
NC_043957.1	7941494	0.001494	0.025718
NC_043957.1	7941508	0.008948	0.175233
NC_043957.1	7941632	0.001170	0.027805
NC_043957.1	7941679	0.001186	0.025820
NC_043957.1	8022033	0.044920	0.271763
NC_043957.1	8034649	0.005425	0.171394
NC_043957.1	8034699	0.000694	0.012783
NC_043957.1	8034728	0.000469	0.008731
NC_043957.1	8035033	0.003818	0.044582
NC_043957.1	8045540	0.003685	0.194005
NC_043957.1	8204767	0.001769	0.033477
NC_043957.1	8216434	0.000513	0.009541
NC_043957.1	8219023	0.000496	0.009674
NC_043957.1	8219046	0.001674	0.032486
NC_043957.1	8224607	0.000630	0.011154
NC_043957.1	8224680	0.000583	0.011204
NC_043957.1	8232238	0.000637	0.011267
NC_043957.1	8232314	0.001934	0.034599
NC_043957.1	8232335	0.002027	0.035557
NC_043957.1	8232337	0.001980	0.035068
NC_043957.1	8232495	0.000680	0.011946
NC_043957.1	8323104	0.008447	0.077288
NC_043957.1	8365700	0.002234	0.036834
NC_043957.1	8924122	0.015335	0.495989
NC_043957.1	9263703	0.000526	0.009358
NC_043957.1	9540217	0.010869	0.503393
NC_043957.1	10586153	0.000541	0.011107
NC_043957.1	10586169	0.000489	0.010702
NC_043957.1	10586202	0.000507	0.010503
NC_043957.1	10858756	0.002072	0.035246
NC_043957.1	11380039	0.001959	0.035577
NC_043957.1	11380050	0.001875	0.034634
NC_043957.1	11511065	0.001927	0.035209
NC_043957.1	11602375	0.006417	0.066525
NC_043957.1	11602381	0.000415	0.009313
NC_043957.1	11602395	0.001753	0.033306
NC_043957.1	13049247	0.004920	0.058850
NC_043957.1	13051279	0.000556	0.010733
NC_043957.1	13051330	0.012009	0.116864
NC_043957.1	13150452	0.001192	0.028203
NC_043957.1	13150466	0.001188	0.028120
NC_043957.1	13150742	0.000322	0.007658
NC_043957.1	13824821	0.000305	0.007430
NC_043957.1	14174035	0.000540	0.010459
NC_043957.1	14174492	0.000443	0.008678
NC_043957.1	14174899	0.000486	0.010120
NC_043957.1	14244969	0.000240	0.004680
NC_043957.1	14245504	0.000610	0.011053
NC_043957.1	14248762	0.001144	0.027244
NC_043957.1	14390450	0.000500	0.010381
NC_043957.1	14486489	0.002006	0.035338
NC_043957.1	14702241	0.000509	0.009469
NC_043957.1	14921434	0.001255	0.028564
NC_043957.1	14921459	0.014845	0.471956
NC_043957.1	14921460	0.000362	0.008225
NC_043957.1	14921581	0.017211	0.503112
NC_043957.1	14922785	0.000213	0.005467
NC_043957.1	14924890	0.010930	0.504717
NC_043957.1	15044734	0.001893	0.033558
NC_043957.1	15070864	0.001612	0.031427
NC_043957.1	15092166	0.006534	0.063527
NC_043957.1	15122091	0.001418	0.358231
NC_043957.1	15138598	0.000518	0.009208
NC_043957.1	15138831	0.002048	0.035016
NC_043957.1	15139651	0.000627	0.011097
NC_043957.1	15140190	0.000388	0.008239
NC_043957.1	15140274	0.001978	0.034354
NC_043957.1	15140622	0.001767	0.032393
NC_043957.1	15393670	0.002041	0.034951
NC_043957.1	15394648	0.000370	0.007869
NC_043957.1	15491722	0.001769	0.032944
NC_043957.1	15491779	0.001797	0.032664
NC_043957.1	15579274	0.001310	0.028872
NC_043957.1	15579459	0.000431	0.008445
NC_043957.1	15579465	0.000539	0.009598
NC_043957.1	15579500	0.004596	0.062657
NC_043957.1	15579571	0.000423	0.008613
NC_043957.1	15579583	0.001797	0.033222
NC_043957.1	15579939	0.008526	0.089882
NC_043957.1	15580035	0.001104	0.027229
NC_043957.1	15724065	0.001790	0.033974
NC_043957.1	16222270	0.001956	0.034826
NC_043957.1	16230918	0.007861	0.246207
NC_043957.1	16234183	0.000614	0.010884
NC_043957.1	16234280	0.001614	0.032315
NC_043957.1	16234422	0.000573	0.010193
NC_043957.1	16234877	0.002725	0.041803
NC_043957.1	16242524	0.000545	0.010545
NC_043957.1	16366852	0.001531	0.031030
NC_043957.1	17037343	0.000544	0.009676
NC_043957.1	17037530	0.005179	0.478976
NC_043957.1	17203972	0.000502	0.009786
NC_043957.1	17204052	0.000424	0.009350
NC_043957.1	17204056	0.001763	0.033256
NC_043957.1	17204062	0.001739	0.033009
NC_043957.1	18027204	0.002172	0.036222
NC_043957.1	18197615	0.000563	0.010853
NC_043957.1	18197948	0.000538	0.009577
NC_043957.1	18197980	0.000551	0.009802
NC_043957.1	18197986	0.001272	0.023538
NC_043957.1	18601046	0.000528	0.009819
NC_043957.1	20172176	0.000468	0.009158
NC_043957.1	20172258	0.000441	0.008657
NC_043957.1	21334484	0.001573	0.032335
NC_043957.1	21537236	0.000614	0.010878
NC_043957.1	22013556	0.001792	0.033176
NC_043957.1	22232941	0.001973	0.034305
NC_043957.1	22360469	0.004709	0.416255
NC_043957.1	23054636	0.000465	0.009983
NC_043957.1	23104659	0.001934	0.035289
NC_043957.1	23214664	0.011969	0.462427
NC_043957.1	23214687	0.000428	0.007469
NC_043957.1	23214780	0.001244	0.027744
NC_043957.1	23215904	0.001610	0.031567
NC_043957.1	23216235	0.000441	0.008961
NC_043957.1	23216278	0.000520	0.010108
NC_043957.1	24784040	0.000572	0.010181
NC_043957.1	24784045	0.002018	0.034733
NC_043957.1	25001217	0.002014	0.034695
NC_043957.1	25001309	0.002085	0.035377
NC_043957.1	25365756	0.000356	0.008107
NC_043957.1	25505487	0.001704	0.032315
NC_043957.1	25505508	0.001471	0.030105
NC_043957.1	25585509	0.000937	0.016773
NC_043957.1	25585633	0.000454	0.008005
NC_043957.1	25585638	0.000467	0.008269
NC_043957.1	25585787	0.000368	0.006173
NC_043957.1	25585875	0.000347	0.007044
NC_043957.1	25625108	0.006526	0.236633
NC_043957.1	25721093	0.000415	0.008140
NC_043957.1	26596515	0.005440	0.063667
NC_043957.1	27432479	0.000421	0.008666
NC_043957.1	28717029	0.001774	0.033803
NC_043957.1	30433946	0.001628	0.031580
NC_043957.1	30639351	0.000835	0.014308
NC_043957.1	30639417	0.000473	0.008379
NC_043957.1	30639499	0.001646	0.031294
NC_043957.1	30639734	0.001850	0.033159
NC_043957.1	30888287	0.049489	0.244819
NC_043957.1	30977864	0.001617	0.032212
NC_043957.1	30977877	0.000460	0.010025
NC_043957.1	31414816	0.000389	0.007462
NC_043957.1	31414819	0.004101	0.259692
NC_043957.1	31415276	0.000179	0.005623
NC_043957.1	31415283	0.000090	0.000896
NC_043957.1	31450545	0.001763	0.032890
NC_043957.1	31866886	0.001931	0.034562
NC_043957.1	32627384	0.006435	0.434022
NC_043957.1	33696032	0.000314	0.006639
NC_043957.1	33696219	0.000321	0.008004
NC_043957.1	33696294	0.001439	0.030433
NC_043957.1	33772283	0.000643	0.011359
NC_043957.1	33956386	0.000598	0.010609
NC_043957.1	34016962	0.006977	0.185133
NC_043957.1	34016974	0.013198	0.124070
NC_043957.1	34017167	0.001771	0.033508
NC_043957.1	34571695	0.001527	0.030624
NC_043957.1	34571815	0.011954	0.503311
NC_043957.1	34571816	0.011511	0.502537
NC_043957.1	34572277	0.001841	0.033073
NC_043957.1	35281888	0.000485	0.010115
NC_043957.1	35281997	0.000368	0.008570
NC_043957.1	35282003	0.001399	0.030244
NC_043957.1	35282039	0.001508	0.031449
NC_043957.1	35855815	0.000584	0.010381
NC_043957.1	36415880	0.000521	0.010127
NC_043957.1	36759214	0.000372	0.008432
NC_043957.1	37213655	0.002060	0.035912
NC_043957.1	37233276	0.000507	0.009760
NC_043957.1	37306342	0.006967	0.437967
NC_043957.1	37306352	0.003914	0.273808
NC_043957.1	37666821	0.000515	0.009156
NC_043957.1	38072616	0.011097	0.158095
NC_043957.1	38072618	0.005001	0.423975
NC_043957.1	38942846	0.000190	0.002585
NC_043957.1	38942850	0.000043	0.003407
NC_043957.1	38942887	0.000031	0.000589
NC_043957.1	40381951	0.001976	0.034334
NC_043957.1	40381972	0.001967	0.034245
NC_043957.1	40432788	0.002075	0.035280
NC_043957.1	40661667	0.000558	0.010765
NC_043957.1	40661674	0.002028	0.035570
NC_043957.1	40797175	0.002300	0.037506
NC_043957.1	41162574	0.006979	0.187550
NC_043957.1	41515006	0.000587	0.011268
NC_043957.1	41677509	0.000476	0.009941
NC_043957.1	41677527	0.001958	0.034840
NC_043957.1	42241596	0.002105	0.035569
NC_043957.1	43026765	0.000510	0.010240
NC_043957.1	43026785	0.010344	0.097824
NC_043957.1	43026894	0.005369	0.475810
NC_043957.1	43026970	0.001811	0.032678
NC_043957.1	43027089	0.009734	0.090862
NC_043957.1	43105211	0.000592	0.010514
NC_043957.1	43258354	0.000467	0.008915
NC_043957.1	43795743	0.009838	0.159077
NC_043957.1	44031160	0.000012	0.013715
NC_043957.1	44380877	0.000478	0.009648
NC_043957.1	44380906	0.000918	0.288418
NC_043957.1	46000966	0.011405	0.100550
NC_043957.1	46692155	0.000581	0.010321
NC_043957.1	46692235	0.000434	0.009070
NC_043957.1	46908131	0.000346	0.006674
NC_043957.1	47178365	0.000333	0.007581
NC_043957.1	47178563	0.001771	0.032970
NC_043957.1	47380159	0.000498	0.010337
NC_043957.1	49041461	0.007340	0.161432
NC_043957.1	49818163	0.000071	0.000771
NC_043957.1	49818179	-0.001159	0.274308
NC_043957.1	49818206	0.000134	0.002312
NC_043957.1	51152753	0.001187	0.027502
NC_043957.1	51758684	0.001878	0.033415
NC_043957.1	51758763	0.000459	0.009296
NC_043957.1	52209190	0.000599	0.010640
NC_043957.1	52610796	0.007389	0.246571
NC_043957.1	52610808	0.001840	0.033483
NC_043957.1	53495238	0.000565	0.010895
NC_043957.1	53495256	0.000545	0.010541
NC_043957.1	54029761	0.003729	0.218351
NC_043957.1	54029776	0.009304	0.417133
NC_043957.1	54030015	0.005116	0.062527
NC_043957.1	54030080	0.007436	0.081910
NC_043957.1	54035810	0.001718	0.031812
NC_043957.1	54623892	0.000925	0.015614
NC_043957.1	54623906	0.000952	0.016016
NC_043957.1	54911606	0.000398	0.008288
NC_043957.1	54911629	0.000925	0.016582
NC_043957.1	54926710	0.014109	0.500290
NC_043957.1	54934465	0.001843	0.033089
NC_043957.1	54934831	0.010648	0.111745
NC_043957.1	54934891	0.001462	0.029546
NC_043957.1	54935781	0.000442	0.010269
NC_043957.1	54935868	0.000496	0.009233
NC_043957.1	54935901	0.000511	0.010256
NC_043957.1	54935905	0.000503	0.010104
NC_043957.1	54935919	0.001290	0.028708
NC_043957.1	54936047	0.046537	0.276992
NC_043957.1	54936113	0.001637	0.031666
NC_043957.1	54936718	0.000394	0.007718
NC_043957.1	54938504	0.000562	0.010006
NC_043957.1	54938961	0.005721	0.063679
NC_043957.1	54939004	0.000642	0.011339
NC_043957.1	54939062	0.011084	0.101994
NC_043957.1	54939077	0.002044	0.035742
NC_043957.1	54939857	0.000337	0.008563
NC_043957.1	54939913	0.000740	0.013713
NC_043957.1	54939928	0.000248	0.006779
NC_043957.1	54939967	0.000321	0.007080
NC_043957.1	54940244	0.001427	0.030952
NC_043957.1	54940539	0.000620	0.010976
NC_043957.1	54940795	0.001288	0.029142
NC_043957.1	54940956	0.000183	0.384179
NC_043957.1	54941631	0.006763	0.053595
NC_043957.1	54941780	0.001500	0.029497
NC_043957.1	54941859	0.001728	0.032770
NC_043957.1	54941905	0.001717	0.032657
NC_043957.1	54942230	0.001274	0.029428
NC_043957.1	54942236	0.008294	0.133541
NC_043957.1	54942269	0.000719	0.016571
NC_043957.1	54942384	0.000560	0.009965
NC_043957.1	54942762	0.008277	0.157368
NC_043957.1	54942765	0.009409	0.094174
NC_043957.1	54942873	0.000448	0.009248
NC_043957.1	54942888	0.000447	0.009795
NC_043957.1	54942897	0.007618	0.078795
NC_043957.1	54942911	0.001760	0.033642
NC_043957.1	54943130	0.001629	0.032470
NC_043957.1	54943933	0.000581	0.010331
NC_043957.1	54944212	0.001954	0.034121
NC_043957.1	54945792	0.000475	0.009929
NC_043957.1	54945812	0.001084	0.336932
NC_043957.1	54947258	0.002040	0.034940
NC_043957.1	54947300	0.001608	0.031579
NC_043957.1	54947610	0.001918	0.033789
NC_043957.1	54947711	0.002053	0.035064
NC_043957.1	54948012	0.004745	0.058786
NC_043957.1	54948028	0.003569	0.383696
NC_043957.1	54948066	0.009715	0.099446
NC_043957.1	54948171	0.001571	0.031615
NC_043957.1	54948258	0.001733	0.033659
NC_043957.1	54948621	0.000531	0.010304
NC_043957.1	54948672	0.002399	0.038433
NC_043957.1	54948787	0.045424	0.278114
